
Intensity Sum Ch=5 Img=1
 ==================== 
Intensity Sum,Unit,Category,Channel,Image,Time,ID,
108728,,Surface,5,Image 1,1,2996,
11296,,Surface,5,Image 1,1,2997,
16940,,Surface,5,Image 1,1,2998,
12972,,Surface,5,Image 1,1,2999,
169046,,Surface,5,Image 1,1,3000,
181471,,Surface,5,Image 1,1,3001,
29911,,Surface,5,Image 1,1,3002,
178305,,Surface,5,Image 1,1,3003,
12679,,Surface,5,Image 1,1,3004,
138102,,Surface,5,Image 1,1,3005,
37161,,Surface,5,Image 1,1,3006,
455248,,Surface,5,Image 1,1,3007,
59373,,Surface,5,Image 1,1,3008,
285867,,Surface,5,Image 1,1,3009,
241252,,Surface,5,Image 1,1,3010,
14201,,Surface,5,Image 1,1,3011,
44377,,Surface,5,Image 1,1,3012,
72957,,Surface,5,Image 1,1,3013,
105959,,Surface,5,Image 1,1,3014,
56012,,Surface,5,Image 1,1,3015,
98950,,Surface,5,Image 1,1,3016,
22301,,Surface,5,Image 1,1,3017,
14526,,Surface,5,Image 1,1,3018,
128550,,Surface,5,Image 1,1,3019,
22431,,Surface,5,Image 1,1,3020,
13702,,Surface,5,Image 1,1,3021,
372904,,Surface,5,Image 1,1,3022,
116567,,Surface,5,Image 1,1,3023,
13992,,Surface,5,Image 1,1,3024,
17335,,Surface,5,Image 1,1,3025,
140185,,Surface,5,Image 1,1,3026,
56743,,Surface,5,Image 1,1,3027,
436563,,Surface,5,Image 1,1,3028,
7788,,Surface,5,Image 1,1,3029,
7209,,Surface,5,Image 1,1,3030,
104794,,Surface,5,Image 1,1,3031,
74789,,Surface,5,Image 1,1,3032,
35790,,Surface,5,Image 1,1,3033,
17355,,Surface,5,Image 1,1,3034,
69949,,Surface,5,Image 1,1,3035,
56966,,Surface,5,Image 1,1,3036,
117893,,Surface,5,Image 1,1,3037,
18658,,Surface,5,Image 1,1,3038,
29193,,Surface,5,Image 1,1,3039,
119505,,Surface,5,Image 1,1,3040,
87286,,Surface,5,Image 1,1,3041,
210860,,Surface,5,Image 1,1,3042,
232680,,Surface,5,Image 1,1,3043,
26572,,Surface,5,Image 1,1,3044,
9245,,Surface,5,Image 1,1,3045,
201301,,Surface,5,Image 1,1,3046,
83611,,Surface,5,Image 1,1,3047,
16761,,Surface,5,Image 1,1,3048,
207431,,Surface,5,Image 1,1,3049,
105092,,Surface,5,Image 1,1,3050,
29812,,Surface,5,Image 1,1,3051,
746491,,Surface,5,Image 1,1,3052,
97771,,Surface,5,Image 1,1,3053,
46422,,Surface,5,Image 1,1,3054,
389204,,Surface,5,Image 1,1,3055,
79063,,Surface,5,Image 1,1,3056,
79368,,Surface,5,Image 1,1,3057,
47675,,Surface,5,Image 1,1,3058,
36742,,Surface,5,Image 1,1,3059,
19334,,Surface,5,Image 1,1,3060,
23728,,Surface,5,Image 1,1,3061,
74885,,Surface,5,Image 1,1,3062,
24660,,Surface,5,Image 1,1,3063,
32942,,Surface,5,Image 1,1,3064,
38627,,Surface,5,Image 1,1,3065,
40609,,Surface,5,Image 1,1,3066,
80038,,Surface,5,Image 1,1,3067,
26229,,Surface,5,Image 1,1,3068,
57514,,Surface,5,Image 1,1,3069,
